# Constructed from biom file
#OTU ID	G22445_stitched
K10113	0.0
K10114	0.0
K10115	0.0
K10116	4.0
K10117	19673.0
K10118	22031.0
K10119	32571.0
K04641	0.0
K04643	0.0
K04642	0.0
K13282	6.0
K00988	1.0
K00989	2849.0
K00986	2639.0
K00984	966.0
K00985	0.0
K00982	991.0
K00983	10015.0
K00980	5567.0
K00981	33562.0
K01585	9290.0
K01584	3.0
K01586	47589.0
K13498	2122.0
K01580	5477.0
K01583	2077.0
K01582	13067.0
K13497	1043.0
K01589	1902.0
K01588	32692.0
K14941	5.0
K08347	0.0
K08348	8.0
K02720	0.0
K14949	4.0
K02723	0.0
K03459	0.0
K03458	31913.0
K03455	13102.0
K03457	1637.0
K03451	1559.0
K03981	986.0
K03980	2668.0
K02614	6918.0
K01639	17654.0
K01638	125.0
K01637	125.0
K01636	1147.0
K01635	258.0
K01634	0.0
K01633	11090.0
K01632	0.0
K01631	39.0
K01630	380.0
K02615	1.0
K02588	6830.0
K02589	1679.0
K02858	3568.0
K02859	23.0
K14051	24.0
K14053	0.0
K14052	0.0
K02852	5886.0
K02853	25.0
K02850	33.0
K02851	550.0
K14059	2483.0
K14058	981.0
K02586	865.0
K02587	1516.0
K03679	0.0
K03671	77219.0
K03670	39.0
K03673	1842.0
K03672	42.0
K03675	624.0
K03674	550.0
K03677	0.0
K03676	123.0
K09761	32339.0
K09760	12061.0
K09763	0.0
K09762	22527.0
K09765	26460.0
K09764	1045.0
K09767	1899.0
K06006	25.0
K09769	1691.0
K09768	17654.0
K10353	1.0
K03187	2304.0
K03186	3105.0
K03185	108.0
K03184	25.0
K03183	22782.0
K03182	3069.0
K03181	108.0
K03189	2304.0
K03188	2304.0
K02715	0.0
K12455	0.0
K12454	856.0
K12453	0.0
K12452	2409.0
K12451	0.0
K07358	0.0
K07356	0.0
K07357	3.0
K07354	0.0
K07355	0.0
K07352	0.0
K07353	0.0
K07350	1.0
K07351	1.0
K06919	8425.0
K06918	550.0
K06917	95.0
K06916	127.0
K06915	3346.0
K06914	0.0
K06913	0.0
K06912	0.0
K06911	9388.0
K06910	2874.0
K08986	174.0
K08987	183.0
K08984	68.0
K08985	0.0
K08982	44.0
K08983	16.0
K08980	0.0
K08981	4131.0
K08988	0.0
K08989	439.0
K02252	0.0
K05934	19280.0
K05936	19734.0
K05937	0.0
K02253	0.0
K05939	959.0
K00378	29741.0
K00375	21814.0
K00374	727.0
K00376	5.0
K00371	727.0
K00370	728.0
K00373	727.0
K00372	18.0
K01358	35833.0
K09166	0.0
K09165	16.0
K09164	1.0
K09163	3220.0
K09162	356.0
K09161	98.0
K09160	551.0
K01354	32.0
K01355	1.0
K01356	23713.0
K05601	5.0
K05851	550.0
K03807	24.0
K05606	1156.0
K02927	0.0
K05974	0.0
K03805	16.0
K05976	0.0
K00519	0.0
K00518	273.0
K03800	4433.0
K00511	0.0
K00510	3.0
K03801	5872.0
K00515	0.0
K00514	0.0
K00517	42.0
K05971	0.0
K03154	32150.0
K11147	0.0
K05581	0.0
K05580	0.0
K05583	0.0
K05582	0.0
K05585	0.0
K05584	0.0
K05587	0.0
K05586	0.0
K05589	1258.0
K03150	40999.0
K03623	55.0
K03152	31807.0
K14200	0.0
K14201	0.0
K14202	0.0
K03621	24121.0
K14204	0.0
K14205	15.0
K01134	1158.0
K01135	463.0
K01136	16.0
K01137	9.0
K01130	10001.0
K01132	0.0
K01133	2002.0
K01138	4079.0
K01139	1771.0
K02113	31803.0
K02112	45974.0
K02111	34852.0
K02446	1373.0
K02117	17270.0
K02116	2033.0
K02115	45974.0
K02114	45971.0
K02119	10955.0
K02118	16889.0
K02448	2.0
K01036	33.0
K03212	556.0
K13007	1.0
K13006	624.0
K13005	0.0
K13004	722.0
K13001	0.0
K06404	16128.0
K01032	16.0
K06951	308.0
K03862	89.0
K03863	79.0
K06406	21748.0
K06957	550.0
K05020	1119.0
K06400	24204.0
K06403	16388.0
K06954	2.0
K10814	0.0
K10817	0.0
K10816	0.0
K07136	1.0
K03242	0.0
K03243	0.0
K12202	0.0
K12203	0.0
K12206	0.0
K12207	0.0
K12204	0.0
K12205	0.0
K12208	0.0
K12209	0.0
K13919	19.0
K13918	24.0
K06214	0.0
K06215	17247.0
K09936	7148.0
K06217	32727.0
K09930	540.0
K09931	11.0
K09932	24.0
K06213	30271.0
K09938	0.0
K09939	4621.0
K11517	0.0
K06337	0.0
K13301	25.0
K00748	10236.0
K00745	0.0
K00743	0.0
K07165	58.0
K07164	9290.0
K07167	0.0
K07166	22372.0
K07161	50.0
K07160	3106.0
K07163	0.0
K07162	324.0
K07169	63.0
K07168	291.0
K06336	0.0
K01839	21926.0
K01838	2281.0
K01835	1583.0
K01834	106244.0
K01837	0.0
K01830	0.0
K00608	0.0
K02632	0.0
K02630	0.0
K02631	0.0
K08322	1274.0
K08323	645.0
K08320	0.0
K08321	24.0
K08326	0.0
K08324	104.0
K08325	5414.0
K01659	1896.0
K01658	25592.0
K02637	0.0
K01653	29832.0
K01652	50413.0
K01655	0.0
K01654	7160.0
K01657	22011.0
K02874	32655.0
K02875	0.0
K02876	32478.0
K02877	0.0
K02871	32124.0
K02873	0.0
K02878	32721.0
K02879	32721.0
K14070	0.0
K09749	13386.0
K09748	32476.0
K06023	44163.0
K09742	0.0
K09741	0.0
K09740	878.0
K09747	23395.0
K09746	0.0
K09745	0.0
K06024	22729.0
K03477	66.0
K03476	240.0
K03475	3305.0
K03474	5341.0
K03473	4911.0
K03472	27.0
K03471	809.0
K03470	32466.0
K03478	1151.0
K02304	24442.0
K02305	2.0
K02302	10437.0
K02303	19.0
K02300	26.0
K02301	47.0
K03653	34.0
K03652	539.0
K03651	550.0
K03650	32661.0
K03657	76318.0
K03656	583.0
K03655	77078.0
K03654	41223.0
K03658	1352.0
K12439	0.0
K12431	0.0
K12430	0.0
K12433	0.0
K12432	0.0
K12435	0.0
K12434	0.0
K12437	4.0
K12436	0.0
K06979	16.0
K06978	7355.0
K06971	2398.0
K06970	454.0
K06973	23923.0
K06972	19521.0
K06975	7031.0
K06974	0.0
K06977	24.0
K06976	987.0
K07082	30256.0
K07083	275.0
K07080	17268.0
K07081	255.0
K07086	1.0
K07087	0.0
K07084	787.0
K07085	24188.0
K07088	50610.0
K07089	17892.0
K01317	0.0
K11162	0.0
K11163	0.0
K11161	0.0
K11168	0.0
K00356	178.0
K00355	402.0
K00354	2.0
K00353	3.0
K00351	8987.0
K00350	10801.0
K05952	526.0
K05953	0.0
K05951	1.0
K05956	0.0
K05957	0.0
K00358	3055.0
K00689	0.0
K00688	54232.0
K00681	1317.0
K00680	19433.0
K00683	4.0
K00685	18.0
K00684	3541.0
K00687	164.0
K00686	0.0
K05831	0.0
K05830	0.0
K05833	37287.0
K05832	26148.0
K05834	372.0
K05837	33093.0
K05836	42.0
K05839	49.0
K05838	575.0
K07677	26.0
K00533	13322.0
K00532	319.0
K00531	0.0
K00530	0.0
K00537	12067.0
K00536	0.0
K00535	0.0
K00534	274.0
K00539	0.0
K00538	0.0
K11029	0.0
K14260	17068.0
K14261	26.0
K14266	0.0
K14267	99.0
K14268	0.0
K14269	0.0
K01337	0.0
K01338	30323.0
K02683	0.0
K02682	550.0
K02681	549.0
K02680	550.0
K02687	31716.0
K02686	980.0
K02685	0.0
K02689	0.0
K02688	605.0
K00824	2024.0
K00827	0.0
K00826	33137.0
K00821	56592.0
K00820	33272.0
K00823	68.0
K00822	16.0
K00829	0.0
K00828	0.0
K01488	13708.0
K01489	32160.0
K01484	25.0
K01485	1711.0
K01486	10771.0
K01487	4405.0
K01480	8575.0
K01481	0.0
K01482	85.0
K01483	16.0
K02469	41979.0
K02468	66.0
K02466	0.0
K02465	0.0
K02464	1.0
K02463	16.0
K02462	19.0
K02461	19.0
K02460	19.0
K08969	92.0
K13061	24.0
K13060	0.0
K13063	0.0
K13062	0.0
K13069	24.0
K08964	24.0
K06363	0.0
K03079	1374.0
K06342	0.0
K03078	66.0
K13289	0.0
K13288	991.0
K13285	0.0
K13287	0.0
K13286	0.0
K13281	829.0
K13280	13319.0
K13283	24.0
K00054	220.0
K04496	0.0
K05369	0.0
K05368	50.0
K03228	275.0
K03229	275.0
K00052	29179.0
K03222	275.0
K03223	273.0
K03220	273.0
K03221	273.0
K03226	275.0
K03227	275.0
K03224	275.0
K03225	275.0
K09482	0.0
K09483	25.0
K13836	0.0
K12228	0.0
K05360	0.0
K12224	0.0
K12225	0.0
K12226	0.0
K12227	0.0
K12220	0.0
K05363	136.0
K12222	0.0
K12223	0.0
K08681	17255.0
K08680	908.0
K08683	0.0
K08682	25.0
K08685	2.0
K08684	2.0
K08687	4.0
K08686	0.0
K11755	37198.0
K11754	72417.0
K11751	1682.0
K11750	25.0
K11753	63336.0
K11752	53484.0
K02407	22969.0
K13938	1.0
K13936	24.0
K13935	24.0
K02406	49893.0
K13933	24.0
K13932	24.0
K13931	24.0
K13930	24.0
K12088	0.0
K12081	0.0
K12082	0.0
K12083	0.0
K12084	0.0
K12086	0.0
K12087	0.0
K09611	0.0
K09612	24.0
K04940	0.0
K10085	0.0
K05394	334.0
K05395	273.0
K06340	0.0
K13043	4838.0
K07149	6058.0
K07148	7845.0
K07147	61.0
K07146	271.0
K07145	1120.0
K07144	0.0
K07143	0.0
K07142	0.0
K07141	14181.0
K07140	122.0
K10156	0.0
K10150	0.0
K10620	0.0
K10621	0.0
K14028	0.0
K14029	0.0
K01817	25813.0
K01816	133.0
K01815	11969.0
K01814	28601.0
K01813	5310.0
K01812	12347.0
K01811	30707.0
K01810	32765.0
K01819	410.0
K01818	7116.0
K14580	0.0
K05379	0.0
K08304	1527.0
K08305	1254.0
K08306	823.0
K08307	9653.0
K08300	1264.0
K08301	26673.0
K08302	1522.0
K08303	63475.0
K08308	25.0
K08309	5958.0
K14671	0.0
K14670	0.0
K14673	0.0
K14672	0.0
K01673	10040.0
K01672	0.0
K01671	0.0
K01677	22579.0
K01676	9048.0
K01674	519.0
K01679	1615.0
K01678	20876.0
K02899	32478.0
K02896	0.0
K02897	12798.0
K02895	32721.0
K02892	32719.0
K02890	32721.0
K10811	0.0
K02096	0.0
K02097	0.0
K02094	0.0
K02095	0.0
K02092	0.0
K02093	0.0
K02099	21496.0
K03411	13329.0
K03410	13538.0
K03413	28592.0
K03412	11850.0
K03415	10471.0
K03414	42.0
K03417	84.0
K03416	2.0
K03418	0.0
K05376	0.0
K02320	0.0
K02322	0.0
K02323	0.0
K05377	0.0
K13542	23631.0
K13543	0.0
K13540	1.0
K13541	0.0
K12145	452.0
K12144	452.0
K12147	24.0
K12410	33821.0
K12141	1255.0
K12140	1255.0
K12143	474.0
K12142	452.0
K12149	25.0
K12148	25.0
K07312	1.0
K07313	2466.0
K07310	9.0
K07311	313.0
K07316	1619.0
K07317	2.0
K07314	0.0
K07315	1937.0
K07318	12.0
K07319	14697.0
K03936	0.0
K03425	24.0
K03426	28365.0
K03427	46199.0
K03420	0.0
K03421	0.0
K03422	0.0
K03423	35.0
K03756	1470.0
K03757	332.0
K03206	0.0
K03755	0.0
K11144	294.0
K11145	22479.0
K05972	0.0
K05973	17.0
K03752	1969.0
K05978	0.0
K05979	110.0
K03753	4756.0
K00331	5609.0
K00330	9053.0
K00333	140.0
K00332	140.0
K00335	10118.0
K00334	15189.0
K00337	9324.0
K00336	16467.0
K00339	9051.0
K00338	8586.0
K03751	0.0
K06953	0.0
K06952	1163.0
K06407	21752.0
K06950	58805.0
K10819	3170.0
K06956	1192.0
K06955	16.0
K06402	803.0
K10815	0.0
K06959	26569.0
K06958	13943.0
K06409	38290.0
K06408	4416.0
K09129	0.0
K09128	820.0
K09123	564.0
K09122	1.0
K09121	5419.0
K09120	0.0
K09127	0.0
K09126	10.0
K09125	9347.0
K09124	901.0
K01233	0.0
K05819	1.0
K05818	0.0
K01896	0.0
K05813	9254.0
K05812	40.0
K05811	1.0
K05810	29543.0
K05817	0.0
K05816	345.0
K05815	2096.0
K05814	1370.0
K01894	458.0
K01892	32730.0
K01234	109.0
K01144	9735.0
K01146	25.0
K01141	897.0
K01416	0.0
K11434	0.0
K01415	0.0
K06354	0.0
K01414	981.0
K09836	0.0
K01318	1813.0
K01319	0.0
K01312	0.0
K06350	144.0
K02669	17102.0
K02668	99.0
K02665	99.0
K02664	138.0
K02667	98.0
K02666	966.0
K02661	0.0
K02660	18.0
K02663	342.0
K02662	12106.0
K00809	0.0
K00808	0.0
K00806	33079.0
K00805	22019.0
K00804	0.0
K00803	1482.0
K00802	0.0
K00801	0.0
K00800	32252.0
K10921	0.0
K02409	12031.0
K02408	13554.0
K02401	13406.0
K02400	13311.0
K02403	40.0
K02402	40.0
K02405	13780.0
K05364	17315.0
K05367	2391.0
K05366	72348.0
K10210	0.0
K10216	0.0
K13049	936.0
K13048	0.0
K13739	0.0
K10215	0.0
K06122	9.0
K13735	25.0
K13734	0.0
K13041	333.0
K13040	1.0
K13731	0.0
K13730	4.0
K13733	0.0
K13732	0.0
K04516	9109.0
K03204	627.0
K03205	49008.0
K03207	0.0
K03200	690.0
K03201	1.0
K03202	0.0
K03203	333.0
K03208	0.0
K03758	417.0
K03759	0.0
K09469	3.0
K09461	16.0
K06204	1529.0
K00178	0.0
K13950	7.0
K13953	56.0
K13955	0.0
K13954	10937.0
K10920	0.0
K06324	0.0
K11777	10.0
K11779	1.0
K11778	0.0
K06325	0.0
K12600	0.0
K07432	0.0
K07430	0.0
K06326	0.0
K07128	0.0
K07121	824.0
K07120	559.0
K07123	25.0
K07122	648.0
K07125	0.0
K07124	20769.0
K07127	469.0
K07126	17590.0
K01870	32703.0
K01873	33439.0
K01872	32721.0
K01875	32721.0
K01874	23684.0
K01876	33087.0
K01879	2048.0
K01878	2048.0
K06321	0.0
K00476	0.0
K00477	0.0
K00474	0.0
K00472	16.0
K00470	0.0
K00471	0.0
K00478	0.0
K00479	0.0
K04775	24.0
K04774	551.0
K04777	0.0
K04776	0.0
K04771	25.0
K04770	550.0
K04773	11985.0
K04772	882.0
K04779	0.0
K04778	0.0
K14657	0.0
K14656	0.0
K14654	0.0
K14653	0.0
K14652	52813.0
K14659	0.0
K14658	0.0
K14386	0.0
K09926	98.0
K01699	0.0
K01698	6563.0
K01695	23427.0
K01697	1.0
K01696	23863.0
K01690	98.0
K01693	22756.0
K01692	2207.0
K07227	605.0
K03439	32413.0
K03438	49463.0
K13380	0.0
K03928	460.0
K03925	28921.0
K03924	32567.0
K03431	26108.0
K03926	382.0
K03437	32241.0
K03436	24432.0
K03435	98.0
K03434	0.0
K02348	431.0
K02342	22522.0
K02343	21493.0
K02340	30383.0
K02341	32717.0
K02346	32653.0
K02347	35.0
K02344	550.0
K02345	49.0
K03697	3511.0
K03696	21046.0
K03695	32205.0
K03694	3541.0
K03693	187.0
K03692	1.0
K03690	123.0
K03699	13506.0
K03698	18271.0
K13566	0.0
K12164	0.0
K07338	0.0
K07339	11112.0
K07334	1842.0
K07335	29659.0
K07336	40.0
K07337	635.0
K07330	0.0
K07331	0.0
K07332	0.0
K07333	0.0
K09695	17.0
K09694	17.0
K09697	2435.0
K09696	2435.0
K09691	23567.0
K09690	12667.0
K09693	0.0
K09692	2317.0
K09699	0.0
K09698	1139.0
K07590	1726.0
K07591	0.0
K07592	0.0
K05998	0.0
K05999	0.0
K05996	0.0
K05997	25.0
K05994	0.0
K05995	21601.0
K05993	13365.0
K05991	0.0
K10837	0.0
K00319	0.0
K00318	64.0
K00648	35375.0
K02545	0.0
K00645	34024.0
K00311	116.0
K00646	0.0
K00317	89.0
K00316	81.0
K00643	0.0
K00314	0.0
K02547	14602.0
K06429	0.0
K06428	0.0
K06427	0.0
K02812	0.0
K06425	27.0
K06424	0.0
K06423	771.0
K06422	0.0
K06421	10.0
K02813	0.0
K02930	0.0
K03815	0.0
K05612	0.0
K03367	218.0
K03366	211.0
K03812	25.0
K03635	991.0
K03634	1258.0
K03631	32443.0
K05969	0.0
K03630	43239.0
K03633	550.0
K03632	550.0
K01998	15606.0
K01999	16788.0
K01992	61964.0
K01993	19824.0
K01990	117072.0
K01991	18943.0
K01996	15954.0
K01997	16673.0
K01994	412.0
K01995	15986.0
K03148	2041.0
K03639	19435.0
K05692	0.0
K03638	378.0
K00869	220.0
K00868	30898.0
K00861	0.0
K00860	4751.0
K00863	2150.0
K00862	0.0
K00865	23692.0
K00864	29084.0
K00867	746.0
K00866	0.0
K01192	11399.0
K01190	125267.0
K01191	19865.0
K01197	6163.0
K01194	73.0
K01195	4386.0
K01198	12450.0
K01199	0.0
K00656	45703.0
K00657	20746.0
K00306	0.0
K14591	364.0
K00300	0.0
K00653	0.0
K13715	0.0
K13713	0.0
K00650	0.0
K00651	30683.0
K14596	0.0
K02647	39681.0
K14598	0.0
K02643	0.0
K02642	0.0
K02641	0.0
K02640	0.0
K03594	9310.0
K03595	32721.0
K03596	32478.0
K03597	566.0
K03590	10646.0
K03591	550.0
K03592	1178.0
K03593	9454.0
K03598	566.0
K03599	981.0
K01736	32697.0
K01737	7274.0
K01734	45938.0
K01735	31247.0
K01732	0.0
K01733	30240.0
K01730	3502.0
K01731	0.0
K06049	0.0
K01738	47160.0
K01739	984.0
K11809	0.0
K05343	725.0
K02422	25537.0
K02421	13406.0
K05340	4097.0
K02427	1254.0
K05346	35.0
K02425	25.0
K02424	24.0
K05349	104005.0
K02428	9301.0
K03770	13643.0
K03771	13451.0
K03772	1736.0
K03773	13802.0
K03774	349.0
K03775	9937.0
K03776	47.0
K03777	136.0
K03778	20604.0
K03779	11499.0
K09722	0.0
K08174	0.0
K14114	0.0
K13979	503.0
K13237	0.0
K14440	0.0
K09992	718.0
K09990	1.0
K09991	0.0
K09996	24.0
K09997	616.0
K09994	45.0
K14110	0.0
K09998	550.0
K09999	550.0
K14111	0.0
K14113	0.0
K14449	0.0
K10213	538.0
K14118	0.0
K11711	323.0
K11710	378.0
K11712	1824.0
K11717	26676.0
K11719	996.0
K06857	292.0
K10440	33427.0
K10441	25381.0
K07103	0.0
K07102	431.0
K07101	1027.0
K07100	2.0
K07107	39456.0
K07106	7163.0
K07105	20137.0
K07456	31217.0
K07459	1764.0
K07458	2125.0
K07109	1814.0
K07108	0.0
K10198	0.0
K10199	0.0
K10190	19598.0
K10191	0.0
K10192	2989.0
K10193	2619.0
K10194	2633.0
K10195	0.0
K10196	0.0
K10197	0.0
K15013	0.0
K01858	7092.0
K15016	0.0
K15017	0.0
K01853	0.0
K01852	0.0
K01851	0.0
K01850	4140.0
K01857	16.0
K01856	0.0
K01854	27999.0
K07539	1.0
K08478	1.0
K08479	0.0
K08476	1.0
K08477	0.0
K08475	1.0
K00450	85.0
K00451	0.0
K00452	0.0
K00453	16.0
K00455	1.0
K00456	0.0
K00457	119.0
K00106	0.0
K00459	494.0
K00104	1605.0
K00105	0.0
K00102	337.0
K00103	4.0
K00100	43978.0
K00101	209.0
K01509	0.0
K04759	53734.0
K04758	54167.0
K04757	1374.0
K01504	0.0
K04755	977.0
K04754	1273.0
K04753	551.0
K04752	43.0
K04751	9035.0
K01502	72.0
K14631	0.0
K05359	0.0
K14632	0.0
K07536	1.0
K12080	0.0
K02364	27.0
K12369	603.0
K02361	7774.0
K02362	0.0
K02363	50.0
K13509	0.0
K13503	0.0
K13500	0.0
K12109	0.0
K12108	0.0
K12101	0.0
K12100	0.0
K12103	0.0
K12102	0.0
K12105	0.0
K12104	0.0
K12107	452.0
K12106	0.0
K11023	0.0
K03014	0.0
K08906	0.0
K08904	0.0
K08900	0.0
K06223	21946.0
K06199	26107.0
K06198	164.0
K06197	24.0
K06196	4317.0
K06194	5775.0
K06193	1245.0
K06192	712.0
K06191	232.0
K06190	981.0
K11104	23160.0
K11105	16254.0
K11106	24.0
K11107	631.0
K11102	37.0
K11103	650.0
K07862	5329.0
K00666	6484.0
K00663	68.0
K00662	1048.0
K00661	30345.0
K00660	0.0
K06997	32258.0
K06996	448.0
K06995	353.0
K10852	3558.0
K06993	0.0
K06992	3.0
K06991	39.0
K06990	3.0
K11050	0.0
K06999	99.0
K06998	2361.0
K05338	0.0
K11051	0.0
K06441	332.0
K06440	0.0
K06443	24.0
K06442	22813.0
K06445	28.0
K06447	25.0
K06446	20.0
K06309	0.0
K05686	0.0
K02655	788.0
K07392	0.0
K00595	36853.0
K00594	0.0
K00596	0.0
K00599	83515.0
K00598	360.0
K02657	18.0
K07642	170.0
K07643	24.0
K07396	291.0
K07397	805.0
K07394	2.0
K07395	42.0
K04102	39.0
K04103	26.0
K04100	16.0
K04101	16.0
K04107	1.0
K04105	0.0
K04108	1.0
K04109	1.0
K07716	0.0
K07717	1484.0
K07714	0.0
K07715	26.0
K07712	391.0
K07713	9573.0
K07710	0.0
K07711	42.0
K07718	69244.0
K07719	1494.0
K00843	0.0
K00842	9.0
K00841	217.0
K00840	25.0
K00847	54114.0
K00846	0.0
K00845	50102.0
K00844	455.0
K00849	34064.0
K00848	9712.0
K06302	0.0
K13771	459.0
K13770	35.0
K13772	0.0
K13775	0.0
K13774	16.0
K13777	0.0
K13776	1.0
K13779	0.0
K13778	0.0
K02621	10574.0
K02992	22869.0
K02623	0.0
K08286	0.0
K08281	4604.0
K02996	22393.0
K02995	0.0
K02994	32721.0
K02629	0.0
K02628	0.0
K08289	8865.0
K08288	0.0
K03578	989.0
K03579	318.0
K03576	632.0
K03577	847.0
K03574	38675.0
K03575	17555.0
K03572	32446.0
K03573	630.0
K03570	32168.0
K03571	19354.0
K01710	47583.0
K01711	13885.0
K01712	5195.0
K01713	398.0
K01714	60679.0
K01715	17523.0
K01716	630.0
K01718	3.0
K01719	9444.0
K03081	185.0
K02199	1408.0
K02198	1529.0
K14170	44047.0
K02193	1157.0
K02192	652.0
K02191	615.0
K02190	12385.0
K02197	1198.0
K02196	550.0
K02195	1198.0
K02194	1198.0
K03718	16838.0
K03719	9762.0
K03712	25109.0
K03713	187.0
K03710	20953.0
K03711	47234.0
K03716	12171.0
K03717	43.0
K03715	35.0
K07129	0.0
K00045	20.0
K13995	24.0
K13994	0.0
K13991	0.0
K13990	6114.0
K13993	17328.0
K13992	0.0
K06298	7346.0
K06299	0.0
K06294	0.0
K06295	5084.0
K06296	815.0
K06297	738.0
K06290	0.0
K06291	0.0
K06292	0.0
K06293	0.0
K12743	0.0
K00248	21265.0
K06426	396.0
K11739	0.0
K11738	32.0
K11733	31.0
K11732	0.0
K11731	0.0
K11737	34.0
K11736	24.0
K11735	0.0
K11734	24.0
K06870	0.0
K06871	41136.0
K06872	16317.0
K06873	0.0
K06874	0.0
K06875	0.0
K06876	0.0
K06877	1134.0
K06878	584.0
K06879	1533.0
K07478	34311.0
K12645	0.0
K07479	550.0
K07473	24634.0
K07472	0.0
K07471	0.0
K07470	24.0
K07477	0.0
K07476	0.0
K07474	3127.0
K15038	0.0
K15039	0.0
K15034	58.0
K15036	2061.0
K15037	0.0
K08738	2.0
K06420	0.0
K00128	6725.0
K00129	0.0
K00438	0.0
K00432	15372.0
K00433	772.0
K00122	357.0
K00123	3631.0
K00124	1326.0
K00125	0.0
K00126	0.0
K00127	1160.0
K08973	101.0
K14348	24.0
K14347	0.0
K14340	0.0
K08972	133.0
K01525	981.0
K01524	37022.0
K01523	1081.0
K01521	24.0
K01520	35218.0
K01529	1150.0
K08977	0.0
K03969	954.0
K08929	0.0
K02388	13554.0
K02389	13082.0
K02386	43.0
K02387	13555.0
K02384	0.0
K02385	3625.0
K02382	0.0
K02380	859.0
K02381	0.0
K05386	0.0
K13524	0.0
K13525	16.0
K13527	10.0
K13520	0.0
K13522	16.0
K13529	39.0
K03385	5128.0
K03384	1.0
K03387	4656.0
K03386	15255.0
K03381	0.0
K03380	163.0
K03383	0.0
K03382	1635.0
K03389	2334.0
K03388	2445.0
K05356	0.0
K12344	1141.0
K12343	3167.0
K12342	0.0
K12341	0.0
K12340	9215.0
K02430	25.0
K12349	0.0
K05351	0.0
K11694	52.0
K11695	0.0
K11690	16424.0
K05352	0.0
K11693	12.0
K08928	0.0
K03433	0.0
K13832	0.0
K03039	0.0
K03432	0.0
K06607	0.0
K06606	36.0
K06605	24.0
K03430	6398.0
K06603	10826.0
K06602	0.0
K06601	0.0
K06600	0.0
K05358	72.0
K06609	0.0
K06608	122.0
K03923	822.0
K03922	0.0
K11472	17.0
K11473	873.0
K11474	0.0
K11475	16.0
K11476	0.0
K11477	72.0
K00601	0.0
K00600	32481.0
K00603	4174.0
K03746	1361.0
K00605	11480.0
K00604	32721.0
K00607	0.0
K00606	20473.0
K00609	33749.0
K03741	12378.0
K03740	318.0
K03743	1179.0
K10873	0.0
K03214	550.0
K14068	0.0
K13317	0.0
K06360	0.0
K14069	0.0
K08078	2.0
K09650	0.0
K06361	0.0
K07802	0.0
K07803	820.0
K07800	0.0
K07801	0.0
K07806	25.0
K07807	0.0
K07804	0.0
K07805	0.0
K06362	0.0
K01172	0.0
K10257	0.0
K10255	0.0
K10254	9498.0
K10253	0.0
K10918	0.0
K04128	0.0
K01958	1342.0
K01959	2.0
K01956	32311.0
K01957	0.0
K04126	0.0
K04127	0.0
K01952	33042.0
K01953	31581.0
K01950	31975.0
K01951	37500.0
K07730	0.0
K07731	0.0
K07732	0.0
K07733	49.0
K07734	39.0
K07735	5372.0
K07736	20876.0
K07737	44516.0
K07738	22949.0
K07739	22.0
K06365	0.0
K06366	0.0
K06367	0.0
K10910	0.0
K10911	0.0
K04382	0.0
K10775	0.0
K02609	3.0
K02979	0.0
K02978	0.0
K06368	0.0
K02975	0.0
K02974	0.0
K02977	0.0
K02976	0.0
K03558	5512.0
K03559	9378.0
K03550	32711.0
K03551	22869.0
K03552	0.0
K03553	43291.0
K03554	650.0
K03555	22344.0
K03556	2784.0
K03557	648.0
K01778	30828.0
K01779	3383.0
K06369	0.0
K01772	1500.0
K01770	29105.0
K01771	424.0
K01776	32076.0
K01777	2379.0
K01774	0.0
K01775	33537.0
K05385	0.0
K05384	0.0
K05383	0.0
K05382	0.0
K05381	0.0
K08159	621.0
K14153	606.0
K14154	0.0
K14155	39525.0
K08152	0.0
K08156	5388.0
K08076	0.0
K12809	0.0
K05297	746.0
K03734	34388.0
K03735	653.0
K03736	653.0
K03737	32658.0
K03731	0.0
K03732	551.0
K03733	10620.0
K03738	686.0
K03739	301.0
K08139	0.0
K06994	17.0
K12660	66.0
K12661	9.0
K07450	0.0
K08719	0.0
K08717	1292.0
K08715	0.0
K08714	0.0
K08713	0.0
K08710	0.0
K11311	0.0
K11312	1007.0
K00141	2.0
K00146	1.0
K00411	100.0
K00412	100.0
K00145	55661.0
K00148	24.0
K14367	0.0
K14366	0.0
K08954	0.0
K08384	28462.0
K14369	0.0
K14368	0.0
K14091	991.0
K14090	768.0
K14093	0.0
K14092	0.0
K14095	0.0
K14094	0.0
K14097	0.0
K14096	0.0
K14099	0.0
K14098	0.0
K02848	2.0
K01541	106.0
K04712	0.0
K04711	0.0
K01545	0.0
K01547	7067.0
K01546	7553.0
K01548	7300.0
K04719	17.0
K04718	0.0
K02018	36094.0
K02019	2516.0
K02016	61076.0
K02017	1987.0
K02014	74282.0
K02015	71252.0
K02012	12035.0
K02013	63517.0
K02010	7064.0
K02011	9133.0
K04515	0.0
K03943	0.0
K03941	0.0
K03940	0.0
K00313	736.0
K04060	0.0
K01608	1056.0
K08942	0.0
K08943	0.0
K08940	0.0
K08941	0.0
K08946	0.0
K08947	0.0
K08944	0.0
K08945	0.0
K03059	0.0
K13811	0.0
K13812	0.0
K13815	0.0
K13816	24.0
K13818	0.0
K13819	299.0
K03053	0.0
K03052	0.0
K03055	0.0
K03054	0.0
K03057	0.0
K03056	0.0
K06222	26.0
K11418	0.0
K11410	0.0
K11415	0.0
K00622	0.0
K00621	0.0
K00620	43095.0
K00627	1136.0
K00626	19866.0
